facilityName,type,state,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,primaryFuel,year
Weddell Power Station,F,NT,406476.0,246271.0,0.0,246271,0.61,Gas,2020
Yulara Power Station,F,NT,18363.0,12244.0,0.0,12244,0.67,Gas,2020
Visy Energy - Coolaroo Co-gen,F,VIC,20833.0,25861.0,11962.0,37823,1.24,Biofuel,2020
Condamine Power Station,F,QLD,678511.0,311104.0,1856.0,312960,0.46,Gas,2020
Kemerton Power Station,F,WA,65296.0,44613.0,2639.0,47252,0.68,Gas,2020
Mount Emerald Wind farm Pty Ltd,F,QLD,414003.0,47.0,1012.0,1059,0.0,Wind,2020
Ratch-Australia Collinsville Solar PV Pty Ltd,F,QLD,86686.0,19.0,153.0,172,0.0,Solar,2020
Starfish Hill Wind Farm,F,SA,91265.0,31.0,45.0,76,0.0,Wind,2020
Toora Wind Farm,F,VIC,57155.0,25.0,200.0,225,0.0,Wind,2020
Townsville Power Station,F,QLD,257627.0,151284.0,2971.0,154255,0.59,Coal Seam Methane,2020
Windy Hill Wind Farm,F,QLD,23784.0,27.0,10.0,37,0.0,Wind,2020
Carnarvon Power Station & Distribution network,F,WA,40835.0,24936.0,15.0,24951,0.61,Gas,2020
Denham Power Station & Denham Distribution network,F,WA,3141.0,2132.0,0.0,2132,0.68,Diesel,2020
Kalumburu Power Station & Distribution network,F,WA,1254.0,1684.0,0.0,1684,1.34,Diesel,2020
Kununurra Power Station & Kununurra Distribution network,F,WA,240.0,190.0,52.0,242,0.79,Diesel,2020
Marble Bar Power Station & Marble Bar Distribution network,F,WA,2314.0,1154.0,0.0,1154,0.5,Diesel,2020
Murchison Radio Astronomy Power Station and Distribution Network,F,WA,4171.0,2506.0,0.0,2506,0.6,Diesel,2020
Nullagine Power Station & Nullagine Distribution network,F,WA,1135.0,752.0,0.0,752,0.66,Diesel,2020
Onslow Power Station & Onslow Distribution Network,F,WA,20070.0,8818.0,192.0,9010,0.44,Gas,2020
Wyndham Power Station & Distribution network,F,WA,89.0,97.0,0.0,97,1.09,Diesel,2020
Yungngora Power Station & Yungngora Distribution Network,F,WA,1760.0,1091.0,0.0,1091,0.62,Diesel,2020
FPC Green Energy,F,QLD,56812.0,1553.0,1875.0,3428,0.03,Bagasse,2020
Cape Lambert Power Station,F,WA,257947.0,145796.0,0.0,145796,0.57,Gas,2020
Paraburdoo Power Station,F,WA,531727.0,281161.0,0.0,281161,0.53,Gas,2020
West Angelas Power Station,F,WA,378643.0,206795.0,0.0,206795,0.55,Gas,2020
Yurralyi Maya Power Station,F,WA,578533.0,322793.0,0.0,322793,0.56,Gas,2020
Yarranlea Solar Farm,F,QLD,44454.0,1.0,0.0,1,0.0,Solar,2020
Salt Creek Wind Farm,F,VIC,177806.0,27.0,282.0,309,0.0,Wind,2020
Wilga Park Power Station,F,NSW,104492.0,56865.0,28.0,56893,0.54,Coal Seam Methane,2020
Newgen Neerabup Power Station,F,WA,422370.0,254037.0,2683.0,256720,0.6,Gas,2020
Oakey Power Station,F,QLD,28367.0,20011.0,2130.0,22141,0.71,Gas,2020
Musselroe Wind Farm Pty LTd,F,TAS,662460.0,143.0,131.0,274,0.0,Wind,2020
Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,251917.0,73.0,23.0,96,0.0,Wind,2020
Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,288179.0,98.0,26.0,124,0.0,Wind,2020
SNOWTOWN SOUTH WIND FARM,F,SA,423960.0,72.0,140.0,212,0.0,Wind,2020
Snowtown Wind Farm,F,SA,314593.0,150.0,296.0,446,0.0,Wind,2020
SNOWTOWN WIND FARM STAGE 2,F,SA,425267.0,84.0,179.0,263,0.0,Wind,2020
Angaston Power Station,F,SA,2393.0,1652.0,529.0,2181,0.69,Diesel,2020
Colongra Power Station,F,NSW,33198.0,21872.0,5879.0,27751,0.66,Gas,2020
Laverton North Power Station,F,VIC,68077.0,40651.0,3116.0,43767,0.6,Gas,2020
Lonsdale/Port Stanvac Power Station,F,SA,3255.0,2194.0,861.0,3055,0.67,Diesel,2020
Snowy Hydro Ltd,F,NSW,3265380.0,3072.0,295071.0,298143,0.0,Hydro,2020
Valley Power,F,VIC,7913.0,6445.0,2690.0,9135,0.81,Gas,2020
Moree Solar Farm,F,NSW,144702.0,11.0,668.0,679,0.0,Solar,2020
Challicum Hills Wind Farm,F,VIC,141100.0,39.0,0.0,39,0.0,Wind,2020
Clements Gap Wind Farm,F,SA,165378.0,53.0,0.0,53,0.0,Wind,2020
Codrington Wind Farm,F,VIC,48150.0,21.0,0.0,21,0.0,Wind,2020
Crowlands Wind Farm,F,VIC,253045.0,64.0,0.0,64,0.0,Wind,2020
Eildon Pondage Hydro,F,VIC,8475.0,5.0,0.0,5,0.0,Hydro,2020
Glenmaggie Hydro,F,VIC,2627.0,4.0,0.0,4,0.0,Hydro,2020
Haughton Solar Farm,F,QLD,201849.0,75.0,0.0,75,0.0,Solar,2020
Ord Hydro,F,WA,205525.0,23.0,39.0,62,0.0,Hydro,2020
Portland Wind Farms,F,VIC,434277.0,92.0,0.0,92,0.0,Wind,2020
Taralga Wind Farm,F,NSW,321150.0,90.0,0.0,90,0.0,Wind,2020
The Drop Hydro,F,NSW,1014.0,0.0,0.0,0,0.0,Hydro,2020
William Hovell Hydro,F,VIC,4940.0,3.0,0.0,3,0.0,Hydro,2020
Yaloak South Wind Farm,F,VIC,90651.0,26.0,0.0,26,0.0,Wind,2020
Yambuk Wind Farm,F,VIC,97568.0,27.0,0.0,27,0.0,Wind,2020
Albany Windfarm,F,WA,93477.0,12.0,14.0,26,0.0,Wind,2020
Barron Gorge Power Station,F,QLD,63577.0,330.0,178.0,508,0.01,Hydro,2020
Kareeya Power Station,F,QLD,184731.0,27.0,67.0,94,0.0,Hydro,2020
Mackay Gas Turbine,F,QLD,147.0,234.0,4.0,238,1.59,Diesel,2020
Mica Creek Power Station,F,QLD,429306.0,217473.0,0.0,217473,0.51,Gas,2020
Stanwell Power Station,F,QLD,8298603.0,7138311.0,7881.0,7146192,0.86,Black Coal,2020
Tarong Power Stations,F,QLD,11101942.0,9770532.0,55096.0,9825628,0.88,Black Coal,2020
Coopers Cogeneration,F,SA,24333.0,19168.0,0.0,19168,0.79,Gas,2020
Glenorchy Landfill,F,TAS,7459.0,293.0,0.0,293,0.04,Landfill Gas,2020
Hobart Landfill,F,TAS,5272.0,346.0,0.0,346,0.07,Landfill Gas,2020
Kemps Creek Landfill,F,NSW,2442.0,113.0,0.0,113,0.05,Landfill Gas,2020
Kincumber Landfill,F,NSW,1485.0,85.0,0.0,85,0.06,Landfill Gas,2020
Moranbah Power Station,F,QLD,91653.0,51873.0,0.0,51873,0.57,Coal Seam Methane,2020
Rockingham Landfill,F,WA,13862.0,1443.0,0.0,1443,0.1,Landfill Gas,2020
Werribee Biogas,F,VIC,67637.0,3222.0,0.0,3222,0.05,Sludge Biogas,2020
Woy Woy Landfill,F,NSW,6506.0,353.0,0.0,353,0.05,Landfill Gas,2020
SWF 1 Operations Holdings Pty Ltd,F,NSW,761754.0,46.0,0.0,46,0.0,Wind,2020
Midlands Power Station,F,TAS,39441.0,0.0,0.0,0,0.0,Hydro,2020
Kalgoorlie Power Station,F,WA,283806.0,159388.0,0.0,159388,0.56,Gas,2020
Kambalda Power Station,F,WA,286857.0,157625.0,0.0,157625,0.55,Gas,2020
Leinster Power Station,F,WA,314761.0,162075.0,0.0,162075,0.51,Gas,2020
Mt Keith Power Station,F,WA,343249.0,199198.0,0.0,199198,0.58,Gas,2020
South Hedland Power Station,F,WA,476771.0,242484.0,0.0,242484,0.51,Gas,2020
Tailem Bend Solar farm,F,SA,190530.0,27.0,565.0,592,0.0,Solar,2020
Cocos Keeling Islands - Home Island Generation,F,WA,2578.0,1840.0,0.0,1840,0.71,Diesel,2020
Cocos Keeling Islands - West Island Generation,F,WA,2441.0,1948.0,0.0,1948,0.8,Diesel,2020
Clermont Solar Farm,F,QLD,1650.0,3.0,0.0,3,0.0,Solar,2020
Wemen Solar Farm,F,VIC,121780.0,0.0,0.0,0,0.0,Solar,2020
White Rock Solar Farm Pty Ltd,F,NSW,35241.0,0.0,51.0,51,0.0,Solar,2020
Wild Cattle Hill Wind Farm,F,TAS,77039.0,113.0,63.0,176,0.0,Wind,2020
YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,15998.0,22904.0,0.0,22904,1.43,Gas,2020
Cathedral Rocks Wind Farm,F,SA,142348.0,47.0,189.0,236,0.0,Wind,2021
Gunning Wind Farm,F,NSW,159867.0,48.0,246.0,294,0.0,Wind,2021
Mt Gellibrand Wind Farm,F,VIC,282916.0,60.0,907.0,967,0.0,Wind,2021
Waubra Wind Farm,F,VIC,649896.0,158.0,869.0,1027,0.0,Wind,2021
Adani Rugby Run Solar Farm,F,QLD,163293.0,0.0,533.0,533,0.0,Solar,2021
Banimboola Hydro,F,VIC,2011.0,15.0,33.0,48,0.01,Hydro,2021
Barker Inlet Power Station,F,SA,386555.0,174233.0,2829.0,177062,0.45,Gas,2021
Bayswater Power Station,F,NSW,14310476.0,12763444.0,19122.0,12782566,0.89,Black Coal,2021
Bogong Power Station,F,VIC,87356.0,83.0,656.0,739,0.0,Hydro,2021
Broken Hill Solar Plant,F,NSW,113591.0,81.0,343.0,424,0.0,Solar,2021
Clover Hydro,F,VIC,411.0,2.0,367.0,369,0.0,Hydro,2021
Copeton Hydro,F,NSW,9329.0,1.0,50.0,51,0.0,Hydro,2021
Dartmouth Hydro,F,VIC,42576.0,0.0,340.0,340,0.0,Hydro,2021
Eildon Hydro,F,VIC,111428.0,10.0,187.0,197,0.0,Hydro,2021
Glenbawn Hydro,F,NSW,34.0,0.0,0.0,0,0.0,Hydro,2021
Hallett (Stage 1) Wind Farm,F,SA,295011.0,125.0,168.0,293,0.0,Wind,2021
Hallett (Stage 2) Wind Farm,F,SA,225742.0,84.0,133.0,217,0.0,Wind,2021
Hallett (Stage 4) Wind Farm,F,SA,418610.0,191.0,309.0,500,0.0,Wind,2021
Hallett (Stage 5) Wind Farm,F,SA,129272.0,65.0,139.0,204,0.0,Wind,2021
Hunter Valley Gas Turbines,F,NSW,0.0,0.0,6.0,6,0.0,Gas,2021
Kwinana Swift Power Station,F,WA,34511.0,20567.0,410.0,20977,0.6,Gas,2021
Liddell Power Station,F,NSW,7307116.0,7021228.0,44618.0,7065846,0.96,Black Coal,2021
Loy Yang Power Station and Mine,F,VIC,16397733.0,19153341.0,220357.0,19373698,1.17,Brown Coal,2021
Macarthur Wind Farm,F,VIC,733853.0,7637.0,2411.0,10048,0.01,Wind,2021
McKay Creek Hydro,F,VIC,107442.0,2.0,4325.0,4327,0.0,Hydro,2021
Nyngan Solar Plant,F,NSW,233367.0,154.0,691.0,845,0.0,Solar,2021
Oaklands Hill Wind Farm,F,VIC,175086.0,63.0,469.0,532,0.0,Wind,2021
Rubicon Hydro Scheme,F,VIC,0.0,0.0,207.0,207,0.0,Hydro,2021
Silverton Wind Farm,F,NSW,785121.0,81.0,335.0,416,0.0,Wind,2021
Somerton Power Station,F,VIC,100117.0,70675.0,1580.0,72255,0.71,Gas,2021
Torrens Island Power Station,F,SA,1668980.0,957873.0,11484.0,969357,0.57,Gas,2021
Wattle Point Wind Farm,F,SA,264153.0,78.0,150.0,228,0.0,Wind,2021
West Kiewa Hydro,F,VIC,169366.0,1.0,667.0,668,0.0,Hydro,2021
Yarrawonga Hydro,F,VIC,43548.0,0.0,19.0,19,0.0,Hydro,2021
Burrendong Hydro,F,NSW,12029.0,1.0,0.0,1,0.0,Hydro,2021
Pindari Hydro,F,NSW,0.0,0.0,24.0,24,0.0,Hydro,2021
Alinta Pinjarra Generation Facility,F,WA,1594393.0,1086799.0,644.0,1087443,0.68,Gas,2021
Badgingarra Solar Farm,F,WA,30125.0,30.0,49.0,79,0.0,Solar,2021
Badgingarra Wind Farm,F,WA,472732.0,96.0,275.0,371,0.0,Wind,2021
Darling Downs Solar Farm,F,QLD,209773.0,66.0,658.0,724,0.0,Wind,2021
Diamantina Power Station,F,QLD,1912382.0,809252.0,176.0,809428,0.42,Gas,2021
Emu Downs Solar Farm,F,WA,48207.0,6.0,160.0,166,0.0,Solar,2021
Emu Downs Wind Farm,F,WA,245541.0,71.0,160.0,231,0.0,Wind,2021
Braemar 2 Power Station,F,QLD,409892.0,246789.0,4578.0,251367,0.6,Coal Seam Methane,2021
Karratha Power Station,F,WA,142522.0,99275.0,62.0,99337,0.7,Gas,2021
Osborne facility,F,SA,392736.0,161402.0,3725.0,165127,0.41,Gas,2021
Facility,F,VIC,569323.0,100.0,1637.0,1737,0.0,Wind,2021
Bald Hills Wind Farm Pty Ltd,F,VIC,341350.0,97.0,673.0,770,0.0,Wind,2021
Warradarge Wind Farm,F,WA,499330.0,994.0,547.0,1541,0.0,Wind,2021
Gullen Solar Pty Ltd,F,NSW,18835.0,1.0,43.0,44,0.0,Solar,2021
New Gullen Range Wind Farm Pty Ltd,F,NSW,505113.0,55.0,442.0,497,0.0,Wind,2021
Newtricity Developments Biala Pty Ltd,F,NSW,86622.0,23.0,531.0,554,0.0,Wind,2021
Yarnima Power Station,F,WA,747514.0,343639.0,0.0,343639,0.46,Gas,2021
Bluewaters Power 1,F,WA,1613610.0,1216374.0,3063.0,1219437,0.75,Black Coal,2021
Bluewaters Power 2,F,WA,1689841.0,1254100.0,2211.0,1256311,0.74,Black Coal,2021
Callide B Power Station,F,QLD,3143613.0,2983083.0,34749.0,3017832,0.95,Black Coal,2021
Kogan Creek Power Station,F,QLD,5119046.0,4366178.0,4821.0,4370999,0.85,Black Coal,2021
Broadwater Power Plant,F,NSW,194005.0,9556.0,1449.0,11005,0.05,Bagasse,2021
Condong Power Plant,F,NSW,164974.0,5801.0,1293.0,7094,0.04,Bagasse,2021
Facility,F,VIC,81379.0,15.0,73.0,88,0.0,Wind,2021
White Rock Wind Farm Pty Ltd,F,NSW,506946.0,74.0,312.0,386,0.0,Wind,2021
Appin CSM Power Station,F,NSW,249729.0,248219.0,13.0,248232,0.99,Waste Coal Mine Gas,2021
Ardyaloon Facility,F,WA,2042.0,1463.0,0.0,1463,0.72,Diesel,2021
Beagle Bay Facility,F,WA,1880.0,1359.0,0.0,1359,0.72,Diesel,2021
Belrose LFG Power Station,F,NSW,97.0,56.0,20.0,76,0.58,Landfill Gas,2021
Berwick LFG Power Station,F,VIC,9611.0,740.0,137.0,877,0.08,Landfill Gas,2021
Bidyadanga Facility,F,WA,2872.0,2096.0,0.0,2096,0.73,Diesel,2021
Broadmeadows LFG Power Station,F,VIC,11828.0,907.0,113.0,1020,0.08,Landfill Gas,2021
Brooklyn LFG Power Station,F,VIC,8129.0,593.0,2.0,595,0.07,Landfill Gas,2021
Broome LNG Power Station,F,WA,138780.0,78759.0,24.0,78783,0.57,Gas,2021
Browns Plains LFG Power Station,F,QLD,15361.0,1167.0,2.0,1169,0.08,Landfill Gas,2021
Clayton LFG Power Station,F,VIC,81886.0,5344.0,283.0,5627,0.07,Landfill Gas,2021
Coober Pedy Facility,F,SA,17611.0,1892.0,0.0,1892,0.11,Wind,2021
Corio LFG Power Station,F,VIC,7178.0,555.0,3.0,558,0.08,Landfill Gas,2021
Cullerin Range Wind Farm,F,NSW,69710.0,17.0,91.0,108,0.0,Wind,2021
Derby LNG Power Station,F,WA,33974.0,20599.0,0.0,20599,0.61,Gas,2021
Djarindjin Facility,F,WA,1760.0,1274.0,0.0,1274,0.72,Diesel,2021
Eastern Creek LFG Power Station,F,NSW,6945.0,488.0,7.0,495,0.07,Landfill Gas,2021
Fitzroy Crossing LNG Power Station,F,WA,14193.0,8874.0,0.0,8874,0.63,Gas,2021
Gascoyne Facility,F,WA,663.0,601.0,0.0,601,0.91,Diesel,2021
German Creek CMM Power Station,F,QLD,284714.0,156454.0,20.0,156474,0.55,Waste Coal Mine Gas,2021
Glennies Creek WCMG Power Station,F,NSW,92101.0,48417.0,3.0,48420,0.53,Waste Coal Mine Gas,2021
Grange Avenue LFG Power Station,F,NSW,4486.0,319.0,4.0,323,0.07,Landfill Gas,2021
Grosvenor 1 WCMG Power Station,F,QLD,141752.0,80510.0,6.0,80516,0.57,Waste Coal Mine Gas,2021
Grosvenor 2 WCMG Power Station,F,QLD,96042.0,55380.0,4.0,55384,0.58,Waste Coal Mine Gas,2021
Halls Creek LNG Power Station,F,WA,11686.0,7581.0,0.0,7581,0.65,Gas,2021
Jack's Gully LFG Power Station,F,NSW,9029.0,699.0,1.0,700,0.08,Landfill Gas,2021
Kalamunda Power Station,F,WA,0.0,1.0,0.0,1,0.0,Diesel,2021
Laverton Facility,F,WA,4017.0,2861.0,0.0,2861,0.71,Diesel,2021
Leonora Facility,F,WA,8170.0,6311.0,0.0,6311,0.77,Gas,2021
Looma NGD Power Station,F,WA,2524.0,1869.0,0.0,1869,0.74,Diesel,2021
Lucas Heights 1 LFG Power Station,F,NSW,12014.0,943.0,3.0,946,0.08,Landfill Gas,2021
Lucas Heights 2 LFG Power Station,F,NSW,116253.0,9383.0,2.0,9385,0.08,Landfill Gas,2021
McArthur River Power Station,F,NT,328429.0,168784.0,0.0,168784,0.51,Gas,2021
Menzies Facility,F,WA,625.0,501.0,0.0,501,0.8,Diesel,2021
Moranbah North CMM Power Station,F,QLD,360631.0,213038.0,16.0,213054,0.59,Waste Coal Mine Gas,2021
Mugga Lane LFG Power Station,F,ACT,0.0,0.0,3.0,3,0.0,Landfill Gas,2021
Oaky Creek II WCMG Power Station,F,QLD,92780.0,52701.0,40.0,52741,0.57,Waste Coal Mine Gas,2021
Oaky Creek WCMG Power Station,F,QLD,78203.0,40593.0,62.0,40655,0.52,Waste Coal Mine Gas,2021
Pine Creek A Power Station,F,NT,212685.0,99718.0,0.0,99718,0.47,Gas,2021
Red Hill LFG Power Station,F,WA,21499.0,1654.0,2.0,1656,0.08,Landfill Gas,2021
Springvale LFG Power Station,F,VIC,6186.0,480.0,4.0,484,0.08,Landfill Gas,2021
Tahmoor WCMG Power Station,F,NSW,48276.0,27460.0,5.0,27465,0.57,Waste Coal Mine Gas,2021
Tamala Park LFG Power Station,F,WA,32599.0,2505.0,3.0,2508,0.08,Landfill Gas,2021
Tower CSM Power Station,F,NSW,163269.0,105330.0,24.0,105354,0.65,Waste Coal Mine Gas,2021
Warmun Facility,F,WA,2619.0,1972.0,0.0,1972,0.75,Diesel,2021
Weipa Solar Power Station,F,QLD,2508.0,0.0,11.0,11,0.0,Solar,2021
Wingfield 1 LFG Power Station,F,SA,6602.0,886.0,4.0,890,0.13,Landfill Gas,2021
Wingfield 2 LFG Power Station,F,SA,17429.0,1327.0,2.0,1329,0.08,Landfill Gas,2021
Wonthaggi Wind Farm,F,VIC,22674.0,4.0,47.0,51,0.0,Wind,2021
Clare Solar Farm,F,QLD,201752.0,80.0,840.0,920,0.0,Solar,2021
Barron Gorge Power Station,F,QLD,188998.0,299.0,543.0,842,0.0,Hydro,2021
Kareeya Power Station,F,QLD,560798.0,70.0,846.0,916,0.0,Hydro,2021
Swanbank E Power Station,F,QLD,1081811.0,440081.0,1192.0,441273,0.41,Gas,2021
Wivenhoe Power Station,F,QLD,187938.0,27.0,304307.0,304334,0.0,Hydro,2021
Cue Town Powerstation,F,WA,3436.0,2416.0,0.0,2416,0.7,Diesel,2021
Meekatharra Town Powerstation,F,WA,6020.0,4141.0,0.0,4141,0.69,Diesel,2021
Mt Magnet Town Powerstation,F,WA,3910.0,2393.0,0.0,2393,0.61,Gas,2021
Norseman Gold Power Station,F,WA,3303.0,2402.0,0.0,2402,0.73,Diesel,2021
Sandstone Town Powerstation,F,WA,652.0,511.0,0.0,511,0.78,Diesel,2021
Wiluna Town Powerstation,F,WA,2364.0,1667.0,0.0,1667,0.71,Diesel,2021
Yalgoo Town Powerstation,F,WA,987.0,797.0,0.0,797,0.81,Diesel,2021
Collgar Wind Farm,F,WA,690693.0,247.0,1346.0,1593,0.0,Wind,2021
Vales Point Power Station,F,NSW,6770119.0,6367344.0,98996.0,6466340,0.94,Black Coal,2021
Royalla Solar Farm,F,ACT,34712.0,0.0,170.0,170,0.0,Solar,2021
Dundonnell Wind Farm,F,VIC,813917.0,243.0,484.0,727,0.0,Wind,2021
Gannawarra Solar Farm Pty Ltd,F,VIC,106243.0,17.0,0.0,17,0.0,Solar,2021
GESS ProjectCo Pty Ltd,F,VIC,0.0,15.0,2842.0,2857,0.0,Battery,2021
Hamilton Solar Farm Pty Ltd,F,QLD,125560.0,116.0,0.0,116,0.0,Solar,2021
The Daydream Solar Farm Trust,F,QLD,328042.0,35.0,0.0,35,0.0,Solar,2021
The Hayman Solar Farm Trust,F,QLD,104180.0,17.0,0.0,17,0.0,Solar,2021
Whitsunday Solar Farm Pty,F,QLD,109715.0,115.0,0.0,115,0.0,Solar,2021
Darlington Point Solar Farm Pty Ltd,F,NSW,210180.0,151.0,0.0,151,0.0,Solar,2021
Bremer Bay Wind Diesel Power Station,F,WA,1884.0,10.0,2.0,12,0.01,Wind,2021
Cockburn Power Station,F,WA,130959.0,52840.0,0.0,52840,0.4,Gas,2021
Collie Power Station,F,WA,1043412.0,956005.0,2183.0,958188,0.92,Black Coal,2021
Coral Bay Wind Diesel Power Station,F,WA,3815.0,1780.0,0.0,1780,0.47,Diesel,2021
Denham Wind Farm,F,WA,1456.0,0.0,0.0,0,0.0,Wind,2021
Esperance Wind Farm,F,WA,13600.0,1.0,6.0,7,0.0,Wind,2021
Hopetoun Wind Diesel Power Station,F,WA,5355.0,2449.0,0.0,2449,0.46,Diesel,2021
Kalbarri Wind Farm,F,WA,2084.0,0.0,8.0,8,0.0,Wind,2021
Kalgoorlie Gas Turbine Station,F,WA,5433.0,5283.0,0.0,5283,0.97,Gas,2021
Kwinana Power Station,F,WA,669920.0,354786.0,595.0,355381,0.53,Gas,2021
Muja Power Station,F,WA,3587410.0,3260481.0,1642.0,3262123,0.91,Black Coal,2021
Mungarra Gas Turbine Station,F,WA,30926.0,25262.0,0.0,25262,0.82,Gas,2021
Pinjar Gas Turbine Station,F,WA,559454.0,497194.0,0.0,497194,0.89,Gas,2021
Ravensthorpe Power Station,F,WA,69.0,50.0,0.0,50,0.72,Diesel,2021
Childers Solar Farm,F,QLD,108333.0,14.0,279.0,293,0.0,Solar,2021
Nevertire Solar Farm,F,NSW,235018.0,11.0,628.0,639,0.0,Solar,2021
Susan River Solar Farm,F,QLD,151621.0,17.0,379.0,396,0.0,Solar,2021
Bungala One Solar Farm,F,SA,250276.0,0.0,0.0,0,0.0,Solar,2021
Bungala Two Solar Farm,F,SA,248790.0,0.0,0.0,0,0.0,Solar,2021
Aurukun Remote generation,F,QLD,6118.0,4316.0,0.0,4316,0.71,Diesel,2021
Badu Island Remote Generation,F,QLD,3505.0,2369.0,0.0,2369,0.68,Diesel,2021
Bamaga Remote Generation,F,QLD,16104.0,10732.0,0.0,10732,0.67,Diesel,2021
Barcaldine Power Station Facility,F,QLD,4621.0,6132.0,431.0,6563,1.33,Gas,2021
Bedourie Remote Generation,F,QLD,1495.0,970.0,0.0,970,0.65,Diesel,2021
Birdsville Remote Generation,F,QLD,1676.0,1072.0,0.0,1072,0.64,Diesel,2021
Boigu Island Remote Generation,F,QLD,1389.0,1008.0,0.0,1008,0.73,Diesel,2021
Boulia Remote Generation,F,QLD,2987.0,2073.0,0.0,2073,0.69,Diesel,2021
Burketown Remote Generation,F,QLD,2359.0,1568.0,0.0,1568,0.66,Diesel,2021
Camooweal Remote Generation,F,QLD,1977.0,1448.0,0.0,1448,0.73,Diesel,2021
Coconut Island Remote Generation,F,QLD,1224.0,880.0,0.0,880,0.72,Diesel,2021
Coen Remote Generation,F,QLD,1893.0,1243.0,0.0,1243,0.66,Diesel,2021
Darnley Island Remote Generation,F,QLD,1904.0,1154.0,0.0,1154,0.61,Diesel,2021
Dauan Island Remote Generation,F,QLD,978.0,731.0,0.0,731,0.75,Diesel,2021
Doomadgee Remote Generation,F,QLD,7483.0,4593.0,0.0,4593,0.61,Diesel,2021
Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,2481.0,1274.0,400.0,1674,0.51,Diesel,2021
Energy Impact - Generation - Facility,F,QLD,3227.0,2273.0,0.0,2273,0.7,Diesel,2021
Gununa Remote Generation,F,QLD,6195.0,4283.0,0.0,4283,0.69,Diesel,2021
Hammond Island,F,QLD,893.0,682.0,0.0,682,0.76,Diesel,2021
Jundah Remote Generation,F,QLD,1276.0,842.0,0.0,842,0.66,Diesel,2021
Kowanyama Remote Generation,F,QLD,5126.0,3482.0,0.0,3482,0.68,Diesel,2021
Kubin Island Remote Generation,F,QLD,2433.0,1669.0,0.0,1669,0.69,Diesel,2021
Lockhart River Remote Generation,F,QLD,2757.0,1920.0,0.0,1920,0.7,Diesel,2021
Mabuig Island Remote Generation,F,QLD,1233.0,902.0,0.0,902,0.73,Diesel,2021
Mapoon Remote Generation,F,QLD,1816.0,1143.0,0.0,1143,0.63,Diesel,2021
Murray Island Remote Generation,F,QLD,2195.0,1512.0,0.0,1512,0.69,Diesel,2021
Palm Island Remote Generation,F,QLD,8577.0,6018.0,0.0,6018,0.7,Diesel,2021
Pormpuraaw,F,QLD,3236.0,2252.0,0.0,2252,0.7,Diesel,2021
Sabai Island Remote Generation,F,QLD,1805.0,1280.0,0.0,1280,0.71,Diesel,2021
Stephen Island Remote Generation,F,QLD,494.0,357.0,0.0,357,0.72,Diesel,2021
Thursday Island Remote Generation,F,QLD,26545.0,17075.0,0.0,17075,0.64,Diesel,2021
Warraber Island Remote Generation,F,QLD,1533.0,1086.0,0.0,1086,0.71,Diesel,2021
Wasaga Remote Generation,F,QLD,4841.0,3367.0,0.0,3367,0.7,Diesel,2021
Windorah Remote Generation,F,QLD,1270.0,778.0,0.0,778,0.61,Diesel,2021
Yam Island,F,QLD,1912.0,1322.0,0.0,1322,0.69,Diesel,2021
York Island,F,QLD,1606.0,1129.0,0.0,1129,0.7,Diesel,2021
Hallett Power Station,F,SA,44997.0,29573.0,1055.0,30628,0.66,Gas,2021
Jeeralang Power Station,F,VIC,127914.0,94587.0,5378.0,99965,0.74,Gas,2021
Mt Piper Power Station,F,NSW,8085766.0,7082278.0,10060.0,7092338,0.88,Black Coal,2021
Newport Power Station,F,VIC,294712.0,165632.0,22240.0,187872,0.56,Gas,2021
Tallawarra Power Station,F,NSW,678259.0,258550.0,6658.0,265208,0.38,Gas,2021
Yallourn Power Station,F,VIC,8902310.0,11066127.0,144839.0,11210966,1.24,Brown Coal,2021
Esperance Power Station,F,WA,67878.0,54077.0,0.0,54077,0.8,Gas,2021
Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,74.0,0.0,255.0,255,0.0,Diesel,2021
Exmouth Power Station Pty Ltd,F,WA,26937.0,18780.0,0.0,18780,0.7,Gas,2021
Finley Solar Farm,F,NSW,292285.0,0.0,993.0,993,0.0,Solar,2021
Solomon Power Station,F,WA,300671.0,183646.0,0.0,183646,0.61,Gas,2021
Oakey 2 Solar Farm,F,QLD,103664.0,0.0,0.0,0,0.0,Solar,2021
Kidston Solar One - Solar - Qld,F,QLD,123907.0,0.0,1196.0,1196,0.0,Solar,2021
Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,14848.0,0.0,344.0,344,0.0,Solar,2021
Glenrowan West Solar Farm,F,VIC,14086.0,5.0,93.0,98,0.0,Solar,2021
Berrybank Wind farm,F,VIC,155429.0,2233.0,556.0,2789,0.01,Wind,2021
Crookwell 2 Wind farm,F,NSW,289689.0,73.0,265.0,338,0.0,Wind,2021
Parkeston Power Station,F,WA,261661.0,146132.0,0.0,146132,0.56,Gas,2021
