facilityName,type,state,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,primaryFuel,year,lat,lng
Geelong Hospital Cogeneration Plant,F,VIC,14815.0,12993.0,354.0,13347,0.88,Gas,2020,-38.1521039,144.3654034
Royal Melbourne Hospital Cogeneration Plant,F,VIC,29277.0,29038.0,348.0,29386,0.99,Gas,2020,-37.7986657,144.955973
ST. Vincent's Hospital Cogeneration Plant,F,VIC,12178.0,12813.0,396.0,13209,1.05,Gas,2020,-37.8080931,144.97254
Mortons Lane Windfarm Pty Ltd,F,VIC,67580.0,0.0,0.0,0,0.0,Wind,2020,-37.8349268,142.4666868
Mumbida Wind Farm Pty Ltd,F,WA,191722.0,63.0,409.0,472,0.0,Wind,2020,-29.0110631,114.9684225
Murra Warra Wind Farm,F,VIC,147007.0,6.0,184.0,190,0.0,Wind,2020,-36.43748310000001,142.2256038
BULGANA GREEN POWER HUB,F,VIC,5429.0,192.0,2854.0,3046,0.04,Wind,2020,-37.03921589999999,142.9826272
COLEAMBALLY SOLAR PTY LTD,F,NSW,328565.0,52.0,1200.0,1252,0.0,Solar,2020,-34.8041228,145.8796545
DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,18140.0,4.0,281.0,285,0.0,Solar,2020,-25.5399495,119.3229267
DUBBO SOLAR HUB PTY LTD,F,NSW,54075.0,13.0,80.0,93,0.0,Solar,2020,-32.2443908,148.614418
GRIFFITH SOLAR FARM PTY LTD,F,NSW,72247.0,11.0,90.0,101,0.0,Solar,2020,-34.3134445,146.1164474
HORNSDALE POWER RESERVE PTY LTD,F,SA,0.0,198.0,3535.0,3733,0.0,Battery,2020,-33.085897,138.5183516
HWF1 Pty Ltd,F,SA,360298.0,27.0,85.0,112,0.0,Wind,2020,-30.0002315,136.2091547
HWF2 Pty Ltd,F,SA,335197.0,27.0,106.0,133,0.0,Wind,2020,-30.0002315,136.2091547
HWF3 PTY LTD,F,SA,353126.0,27.0,95.0,122,0.0,Wind,2020,-30.0002315,136.2091547
NUMURKAH SOLAR FARM PTY LTD,F,VIC,251072.0,37.0,1155.0,1192,0.0,Solar,2020,-36.1596789,145.4738272
PARKES SOLAR FARM PTY LTD,F,NSW,135133.0,19.0,269.0,288,0.0,Solar,2020,-33.1202708,148.0761678
FS NSW Project No 1 AT Pty Ltd as trustee for FS NSW Project No 1 Asset Trust,F,NSW,198208.0,0.0,627.0,627,0.0,Solar,2020,-33.8379144,151.2057821
Manildra Prop Pty ltd as trustee for Manildra Asset Trust,F,NSW,107009.0,0.0,170.0,170,0.0,Solar,2020,-33.1854769,148.689159
Kwinana Gas Fired Power Station,F,WA,1724343.0,664160.0,653.0,664813,0.39,Gas,2020,-32.2320792,115.7787256
Gladstone Power Station,F,QLD,7602367.0,7241154.0,47079.0,7288233,0.95,Black Coal,2020,-23.8487488,151.2183353
Oakey 1 Solar Farm,F,QLD,61367.0,0.0,0.0,0,0.0,Solar,2020,-27.4441771,151.722869
Australand,F,NSW,3.0,2.0,0.0,2,0.72,Gas,2020,-31.2532183,146.921099
Ballarat Solar Park,F,VIC,387.0,0.0,1.0,1,0.0,Solar,2020,-37.5621587,143.8502556
Bendigo Solar Park,F,VIC,464.0,0.0,4.0,4,0.0,Solar,2020,-36.75961960000001,144.2785764
Blackmores,F,NSW,1307.0,895.0,53.0,948,0.68,Gas,2020,-31.2532183,146.921099
Bond,F,NSW,644.0,384.0,26.0,410,0.6,Gas,2020,-31.2532183,146.921099
Chifley Square,F,NSW,1069.0,581.0,44.0,625,0.54,Gas,2020,-33.8661092,151.2109354
Darling Downs Power Station,F,QLD,2177089.0,931025.0,15515.0,946540,0.43,Gas,2020,-27.1164455,150.8954925
Drapac,F,VIC,610.0,388.0,31.0,419,0.64,Gas,2020,-37.8097085,144.9579359
Eraring Power Station,F,NSW,14883488.0,13219982.0,10845.0,13230827,0.89,Black Coal,2020,-33.0653926,151.5196425
Exhibition Street,F,VIC,1421.0,807.0,72.0,879,0.57,Gas,2020,-37.8116895,144.9704421
Kent Street,F,NSW,3504.0,1819.0,142.0,1961,0.52,Gas,2020,-33.8668273,151.2043526
La Trobe,F,VIC,541.0,348.0,28.0,376,0.64,Gas,2020,-38.255603,146.4719928
Ladbroke Grove Power Station,F,SA,157901.0,79665.0,414.0,80079,0.5,Gas,2020,-37.4567796,140.7829467
Mirvac,F,NSW,4399.0,2433.0,178.0,2611,0.55,Gas,2020,-33.86255,151.207935
Mortlake Power Station,F,VIC,968032.0,531968.0,3902.0,535870,0.55,Gas,2020,-38.06297259999999,142.6678811
Mount,F,NSW,1961.0,1179.0,79.0,1258,0.6,Gas,2020,-31.2532183,146.921099
Mt Stuart Power Station,F,QLD,4278.0,4456.0,4940.0,9396,1.04,Kerosene,2020,-19.35,146.7833333
Quarantine Power Station,F,SA,191633.0,134948.0,1299.0,136247,0.7,Gas,2020,-34.7801689,138.5221239
Roma Power Station,F,QLD,17752.0,11354.0,959.0,12313,0.64,Gas,2020,-26.5771878,148.8400888
Shoalhaven Scheme,F,NSW,160040.0,2.0,231703.0,231705,0.0,Hydro,2020,-35.0810677,150.4892292
Stockland Headquarters,F,NSW,1297.0,758.0,53.0,811,0.58,Gas,2020,-31.2532183,146.921099
University of NSW,F,NSW,2290.0,1224.0,93.0,1317,0.53,Gas,2020,-33.917347,151.2312675
Uranquinty Power Station,F,NSW,488284.0,288486.0,4359.0,292845,0.59,Gas,2020,-35.1793949,147.2149902
Millmerran Power Station (facility),F,QLD,6891076.0,5717050.0,3917.0,5720967,0.83,Black Coal,2020,-27.963336,151.2767745
Granville Harbour Wind Farm,F,TAS,68740.0,5303.0,32.0,5335,0.08,Wind,2020,-41.8078417,145.0351942
Ross River Solar Farm,F,QLD,297024.0,38.0,1192.0,1230,0.0,Solar,2020,-19.4130191,146.7207946
Waterloo Wind Farm,F,SA,371298.0,136.0,232.0,368,0.0,Wind,2020,-34.00106030000001,138.9110041
Bairnsdale Power Station,F,VIC,113264.0,62064.0,150.0,62214,0.55,Gas,2020,-37.8428384,147.563966
Braemar Power Station,F,QLD,313272.0,178998.0,1932.0,180930,0.57,Coal Seam Methane,2020,-27.113373,150.9055138
Loy Yang B Power Station,F,VIC,9380536.0,10443495.0,2106.0,10445601,1.11,Brown Coal,2020,-38.2567843,146.5860271
Newman Power Station,F,WA,274974.0,187289.0,0.0,187289,0.68,Gas,2020,-23.3439244,119.7090905
Port Hedland Power Station,F,WA,536632.0,396684.0,0.0,396684,0.74,Gas,2020,-20.4280016,118.5502998
Wagerup Power Station,F,WA,803354.0,435585.0,3928.0,439513,0.54,Gas,2020,-32.9169481,115.9171125
Alpurrurulam (Lake Nash),F,NT,1632.0,1177.0,0.0,1177,0.72,Diesel,2020,-20.9841916,137.847666
Amanbidgi (Kildurk),F,NT,277.0,263.0,0.0,263,0.95,Diesel,2020,-16.1852745,129.6407049
"Ampilatwatja (Alparra, Ammaroo)",F,NT,4150.0,2602.0,0.0,2602,0.63,Diesel,2020,-21.6579548,135.2265754
Amunturangu (Mount Liebig),F,NT,914.0,569.0,0.0,569,0.62,Diesel,2020,-23.2659591,131.2722316
Aputula (Finke),F,NT,969.0,623.0,0.0,623,0.64,Diesel,2020,-25.5821522,134.5779806
Areyonga (Utju),F,NT,1118.0,726.0,0.0,726,0.65,Diesel,2020,-24.0734509,132.2690068
Atitjere (Harts Range),F,NT,1054.0,589.0,0.0,589,0.56,Diesel,2020,-22.985241,134.9315766
Borroloola Generation,F,NT,5764.0,3935.0,0.0,3935,0.68,Diesel,2020,-16.070278,136.307222
Bulla Camp,F,NT,373.0,375.0,0.0,375,1.0,Diesel,2020,-15.7688748,130.0393456
Bulman,F,NT,1279.0,821.0,0.0,821,0.64,Diesel,2020,-13.663028,134.3317308
Daly Waters Generation,F,NT,1405.0,951.0,0.0,951,0.68,Diesel,2020,-16.253333,133.369167
Elliot Generation,F,NT,3123.0,2396.0,0.0,2396,0.77,Gas,2020,-17.5535633,133.5450973
Engawala (Alcoota),F,NT,590.0,447.0,0.0,447,0.76,Diesel,2020,-22.8036906,134.4554661
Epenarra (Wutunugurra),F,NT,923.0,721.0,0.0,721,0.78,Diesel,2020,-20.4626041,135.2512773
Eva Valley,F,NT,341.0,301.0,0.0,301,0.88,Diesel,2020,-13.1298444,131.0142497
Galiwinku (Elcho Island),F,NT,7233.0,4466.0,0.0,4466,0.62,Diesel,2020,-12.0277682,135.5650377
Gapuwiyak (Lake Evella),F,NT,3189.0,1865.0,0.0,1865,0.58,Diesel,2020,-12.5125,135.8025
Gunbalanya (Oenpelli),F,NT,5149.0,3206.0,0.0,3206,0.62,Diesel,2020,-12.3320023,133.0417802
Ikuntji (Haasts Bluff),F,NT,787.0,590.0,0.0,590,0.75,Diesel,2020,-23.4471526,131.8822091
Imangara (Murray Downs),F,NT,346.0,271.0,0.0,271,0.78,Diesel,2020,-21.2735001,134.9491643
Imanpa (Mount Ebenezer),F,NT,623.0,449.0,0.0,449,0.72,Diesel,2020,-25.17609,132.678604
Kalkaringi (Wave Hill),F,NT,2981.0,2067.0,0.0,2067,0.69,Diesel,2020,-17.4480442,130.8310031
Kaltukatjara (Docker River),F,NT,1654.0,1026.0,0.0,1026,0.62,Diesel,2020,-24.8736576,129.082823
Lajamanu (Hooker Creek),F,NT,3706.0,2096.0,0.0,2096,0.57,Diesel,2020,-18.3365,130.636993
Laramba (Napperby),F,NT,959.0,687.0,0.0,687,0.72,Diesel,2020,-22.5372946,132.7712369
Maningrida,F,NT,9083.0,5108.0,0.0,5108,0.56,Diesel,2020,-12.0551674,134.2313799
Milikapiti (Snake Bay),F,NT,2234.0,1664.0,0.0,1664,0.74,Diesel,2020,-11.4227161,130.6530109
Milingimbi,F,NT,3945.0,2392.0,0.0,2392,0.61,Diesel,2020,-12.1029214,134.9186015
Milyakburra (Bickerton Island),F,NT,864.0,526.0,0.0,526,0.61,Diesel,2020,-13.7832463,136.1961739
Minjilang (Croker Island),F,NT,1469.0,917.0,0.0,917,0.62,Diesel,2020,-11.1492952,132.5785263
Minyerri (Hodgson Downs),F,NT,2472.0,1588.0,0.0,1588,0.64,Diesel,2020,-15.2254373,134.0797815
Nauiyu Nambiyu (Daly River),F,NT,2997.0,937.0,0.0,937,0.31,Solar,2020,-13.7503914,130.6895874
Nguiu (Bathurst Island),F,NT,7162.0,4642.0,0.0,4642,0.65,Diesel,2020,-11.7619224,130.6317999
Ngukurr (Roper River),F,NT,4705.0,2972.0,0.0,2972,0.63,Diesel,2020,-14.733834,134.7322863
Numbulwar (Rose River),F,NT,3097.0,2191.0,0.0,2191,0.71,Diesel,2020,-14.2770418,135.7210604
Nyirripi (Waite Creek),F,NT,1094.0,606.0,0.0,606,0.55,Diesel,2020,-22.6499244,130.5524637
Orwaitilla (Canteen Creek),F,NT,854.0,631.0,0.0,631,0.74,Diesel,2020,-20.6440035,135.587927
Palumpa,F,NT,1466.0,1036.0,0.0,1036,0.71,Diesel,2020,-14.3523927,129.8822501
Papunya,F,NT,2125.0,1509.0,0.0,1509,0.71,Diesel,2020,-23.2053323,131.9112738
Peppimenarti,F,NT,1445.0,993.0,0.0,993,0.69,Diesel,2020,-14.1501858,130.0762599
Pidgeon Hole,F,NT,511.0,399.0,0.0,399,0.78,Diesel,2020,-16.8148579,131.2196946
Pirlangimpi (Garden Point),F,NT,2007.0,1540.0,0.0,1540,0.77,Diesel,2020,-11.4055918,130.422919
Ramingining,F,NT,3544.0,2018.0,0.0,2018,0.57,Diesel,2020,-12.3285681,134.9280587
Robinson River,F,NT,1167.0,847.0,0.0,847,0.73,Diesel,2020,-16.7579406,136.9838656
Tara (Neutral Junction),F,NT,376.0,294.0,0.0,294,0.78,Diesel,2020,-21.5114312,133.950626
Ti Tree Generation,F,NT,2333.0,1723.0,0.0,1723,0.74,Diesel,2020,-22.1291783,133.4161598
Timber Creek,F,NT,2525.0,1806.0,0.0,1806,0.72,Diesel,2020,-15.6458527,130.4668349
Titjikala (Maryvale),F,NT,1055.0,651.0,0.0,651,0.62,Diesel,2020,-24.674782,134.0764527
Umbakumba,F,NT,2841.0,2121.0,0.0,2121,0.75,Diesel,2020,-13.8616879,136.8117295
Wadeye (Port Keats),F,NT,9811.0,6070.0,0.0,6070,0.62,Gas,2020,-14.250637,129.549659
Walungurru (Kintore),F,NT,1898.0,1064.0,0.0,1064,0.56,Diesel,2020,-23.2756448,129.3893238
Warruwi (Goulburn Is),F,NT,1923.0,1149.0,0.0,1149,0.6,Diesel,2020,-11.6511842,133.3885099
Wilora (Stirling),F,NT,344.0,276.0,0.0,276,0.8,Diesel,2020,-21.7404613,133.7311459
Wirliyatjarrayi (Willowra),F,NT,1195.0,820.0,0.0,820,0.69,Diesel,2020,-21.2471627,132.6105377
Yarralin,F,NT,1562.0,1076.0,0.0,1076,0.69,Diesel,2020,-16.4474276,130.8837408
Yuendumu,F,NT,5803.0,3662.0,0.0,3662,0.63,Diesel,2020,-22.2539566,131.7953883
Channel Island Power Station,F,NT,868131.0,502511.0,0.0,502511,0.58,Gas,2020,-12.5550166,130.8663184
Katherine Power Station,F,NT,27813.0,20743.0,0.0,20743,0.75,Gas,2020,-14.4584827,132.244431
Kings Canyon,F,NT,1456.0,1083.0,0.0,1083,0.74,Solar,2020,-24.2552941,131.5700131
Owen Springs Power Station,F,NT,129278.0,72788.0,0.0,72788,0.56,Gas,2020,-23.8632482,133.8253457
Ron Goodin Power Station,F,NT,70424.0,49036.0,0.0,49036,0.7,Gas,2020,-19.4914108,132.5509603
Tennant Creek Power Station,F,NT,31895.0,21806.0,0.0,21806,0.68,Gas,2020,-19.64591,134.1909565
Weddell Power Station,F,NT,406476.0,246271.0,0.0,246271,0.61,Gas,2020,-12.5772143,130.9502033
Yulara Power Station,F,NT,18363.0,12244.0,0.0,12244,0.67,Gas,2020,-25.2320231,130.9913732
Visy Energy - Coolaroo Co-gen,F,VIC,20833.0,25861.0,11962.0,37823,1.24,Biofuel,2020,-37.6612312,144.9370304
Condamine Power Station,F,QLD,678511.0,311104.0,1856.0,312960,0.46,Gas,2020,-26.6681504,150.270009
Kemerton Power Station,F,WA,65296.0,44613.0,2639.0,47252,0.68,Gas,2020,-33.1633786,115.7807467
Mount Emerald Wind farm Pty Ltd,F,QLD,414003.0,47.0,1012.0,1059,0.0,Wind,2020,-22.575197,144.0847926
Ratch-Australia Collinsville Solar PV Pty Ltd,F,QLD,86686.0,19.0,153.0,172,0.0,Solar,2020,-20.5530632,147.8442539
Starfish Hill Wind Farm,F,SA,91265.0,31.0,45.0,76,0.0,Wind,2020,-35.5787555,138.1302294
Toora Wind Farm,F,VIC,57155.0,25.0,200.0,225,0.0,Wind,2020,-38.6534438,146.3402295
Townsville Power Station,F,QLD,257627.0,151284.0,2971.0,154255,0.59,Coal Seam Methane,2020,-19.20158,146.6183471
Windy Hill Wind Farm,F,QLD,23784.0,27.0,10.0,37,0.0,Wind,2020,-17.5945918,145.5313612
Carnarvon Power Station & Distribution network,F,WA,40835.0,24936.0,15.0,24951,0.61,Gas,2020,-24.8838363,113.6570584
Denham Power Station & Denham Distribution network,F,WA,3141.0,2132.0,0.0,2132,0.68,Diesel,2020,-25.9282531,113.5398582
Kalumburu Power Station & Distribution network,F,WA,1254.0,1684.0,0.0,1684,1.34,Diesel,2020,-14.2917439,126.646165
Kununurra Power Station & Kununurra Distribution network,F,WA,240.0,190.0,52.0,242,0.79,Diesel,2020,-15.7783483,128.7439001
Marble Bar Power Station & Marble Bar Distribution network,F,WA,2314.0,1154.0,0.0,1154,0.5,Diesel,2020,-21.1713985,119.7441577
Murchison Radio Astronomy Power Station and Distribution Network,F,WA,4171.0,2506.0,0.0,2506,0.6,Diesel,2020,-26.7030592,116.6705579
Nullagine Power Station & Nullagine Distribution network,F,WA,1135.0,752.0,0.0,752,0.66,Diesel,2020,-21.8864147,120.1080446
Onslow Power Station & Onslow Distribution Network,F,WA,20070.0,8818.0,192.0,9010,0.44,Gas,2020,-21.6671744,115.105188
Wyndham Power Station & Distribution network,F,WA,89.0,97.0,0.0,97,1.09,Diesel,2020,-15.4869187,128.1221728
Yungngora Power Station & Yungngora Distribution Network,F,WA,1760.0,1091.0,0.0,1091,0.62,Diesel,2020,-18.5015925,124.8277277
FPC Green Energy,F,QLD,56812.0,1553.0,1875.0,3428,0.03,Bagasse,2020,-27.7353228,153.3278212
Cape Lambert Power Station,F,WA,257947.0,145796.0,0.0,145796,0.57,Gas,2020,-27.6728168,121.6283098
Paraburdoo Power Station,F,WA,531727.0,281161.0,0.0,281161,0.53,Gas,2020,-23.223817,117.6136942
West Angelas Power Station,F,WA,378643.0,206795.0,0.0,206795,0.55,Gas,2020,-23.153984,118.7241516
Yurralyi Maya Power Station,F,WA,578533.0,322793.0,0.0,322793,0.56,Gas,2020,-20.7637215,116.7427853
Yarranlea Solar Farm,F,QLD,44454.0,1.0,0.0,1,0.0,Solar,2020,-27.7240394,151.5311005
Salt Creek Wind Farm,F,VIC,177806.0,27.0,282.0,309,0.0,Wind,2020,-37.9338859,142.7878918
Wilga Park Power Station,F,NSW,104492.0,56865.0,28.0,56893,0.54,Coal Seam Methane,2020,-30.3634841,149.6771233
Newgen Neerabup Power Station,F,WA,422370.0,254037.0,2683.0,256720,0.6,Gas,2020,-31.6711775,115.801039
Oakey Power Station,F,QLD,28367.0,20011.0,2130.0,22141,0.71,Gas,2020,-27.4182658,151.6810198
Musselroe Wind Farm Pty LTd,F,TAS,662460.0,143.0,131.0,274,0.0,Wind,2020,-40.7803916,148.0104827
Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,251917.0,73.0,23.0,96,0.0,Wind,2020,-40.7396138,144.6893962
Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,288179.0,98.0,26.0,124,0.0,Wind,2020,-40.7848399,144.7294621
SNOWTOWN SOUTH WIND FARM,F,SA,423960.0,72.0,140.0,212,0.0,Wind,2020,-33.7809175,138.2149099
Snowtown Wind Farm,F,SA,314593.0,150.0,296.0,446,0.0,Wind,2020,-33.7140884,138.1408256
SNOWTOWN WIND FARM STAGE 2,F,SA,425267.0,84.0,179.0,263,0.0,Wind,2020,-33.7140884,138.1408256
Angaston Power Station,F,SA,2393.0,1652.0,529.0,2181,0.69,Diesel,2020,-34.5035074,139.0228902
Colongra Power Station,F,NSW,33198.0,21872.0,5879.0,27751,0.66,Gas,2020,-33.2094402,151.5457289
Laverton North Power Station,F,VIC,68077.0,40651.0,3116.0,43767,0.6,Gas,2020,-37.8415283,144.787944
Lonsdale/Port Stanvac Power Station,F,SA,3255.0,2194.0,861.0,3055,0.67,Diesel,2020,-35.1102132,138.4909081
Snowy Hydro Ltd,F,NSW,3265380.0,3072.0,295071.0,298143,0.0,Hydro,2020,-31.2532183,146.921099
Valley Power,F,VIC,7913.0,6445.0,2690.0,9135,0.81,Gas,2020,-36.9847807,143.3906074
Moree Solar Farm,F,NSW,144702.0,11.0,668.0,679,0.0,Solar,2020,-29.56119339999999,149.8624335
Challicum Hills Wind Farm,F,VIC,141100.0,39.0,0.0,39,0.0,Wind,2020,-37.3887311,143.0775131
Clements Gap Wind Farm,F,SA,165378.0,53.0,0.0,53,0.0,Wind,2020,-33.4809608,138.0987163
Codrington Wind Farm,F,VIC,48150.0,21.0,0.0,21,0.0,Wind,2020,-38.2727138,141.9730619
Crowlands Wind Farm,F,VIC,253045.0,64.0,0.0,64,0.0,Wind,2020,-37.1263843,143.1559074
Eildon Pondage Hydro,F,VIC,8475.0,5.0,0.0,5,0.0,Hydro,2020,-37.2425444,145.906002
Glenmaggie Hydro,F,VIC,2627.0,4.0,0.0,4,0.0,Hydro,2020,-37.8758087,146.7174832
Haughton Solar Farm,F,QLD,201849.0,75.0,0.0,75,0.0,Solar,2020,-19.736582,147.0414676
Ord Hydro,F,WA,205525.0,23.0,39.0,62,0.0,Hydro,2020,-16.1200015,128.738173
Portland Wind Farms,F,VIC,434277.0,92.0,0.0,92,0.0,Wind,2020,-38.3644104,141.6251525
Taralga Wind Farm,F,NSW,321150.0,90.0,0.0,90,0.0,Wind,2020,-34.4237104,149.8258649
The Drop Hydro,F,NSW,1014.0,0.0,0.0,0,0.0,Hydro,2020,-35.7764688,145.7529468
William Hovell Hydro,F,VIC,4940.0,3.0,0.0,3,0.0,Hydro,2020,-36.9252158,146.3894175
Yaloak South Wind Farm,F,VIC,90651.0,26.0,0.0,26,0.0,Wind,2020,-37.7164742,144.2419466
Yambuk Wind Farm,F,VIC,97568.0,27.0,0.0,27,0.0,Wind,2020,-38.2991878,142.0269704
Albany Windfarm,F,WA,93477.0,12.0,14.0,26,0.0,Wind,2020,-35.0658656,117.7996621
Barron Gorge Power Station,F,QLD,63577.0,330.0,178.0,508,0.01,Hydro,2020,-16.8509999,145.6468624
Kareeya Power Station,F,QLD,184731.0,27.0,67.0,94,0.0,Hydro,2020,-17.767023,145.5780181
Mackay Gas Turbine,F,QLD,147.0,234.0,4.0,238,1.59,Diesel,2020,-21.1446265,149.1589441
Mica Creek Power Station,F,QLD,429306.0,217473.0,0.0,217473,0.51,Gas,2020,-20.7784961,139.489875
Stanwell Power Station,F,QLD,8298603.0,7138311.0,7881.0,7146192,0.86,Black Coal,2020,-23.5091325,150.3208166
Tarong Power Stations,F,QLD,11101942.0,9770532.0,55096.0,9825628,0.88,Black Coal,2020,-26.7813053,151.9144592
Coopers Cogeneration,F,SA,24333.0,19168.0,0.0,19168,0.79,Gas,2020,-30.0002315,136.2091547
Glenorchy Landfill,F,TAS,7459.0,293.0,0.0,293,0.04,Landfill Gas,2020,-42.833056,147.275833
Hobart Landfill,F,TAS,5272.0,346.0,0.0,346,0.07,Landfill Gas,2020,-42.8826055,147.3257196
Kemps Creek Landfill,F,NSW,2442.0,113.0,0.0,113,0.05,Landfill Gas,2020,-33.8805637,150.7927925
Kincumber Landfill,F,NSW,1485.0,85.0,0.0,85,0.06,Landfill Gas,2020,-33.4689844,151.3898882
Moranbah Power Station,F,QLD,91653.0,51873.0,0.0,51873,0.57,Coal Seam Methane,2020,-22.0060858,148.0398332
Rockingham Landfill,F,WA,13862.0,1443.0,0.0,1443,0.1,Landfill Gas,2020,-32.2780969,115.7351399
Werribee Biogas,F,VIC,67637.0,3222.0,0.0,3222,0.05,Sludge Biogas,2020,-37.89971970000001,144.6642029
Woy Woy Landfill,F,NSW,6506.0,353.0,0.0,353,0.05,Landfill Gas,2020,-33.4887953,151.3259426
SWF 1 Operations Holdings Pty Ltd,F,NSW,761754.0,46.0,0.0,46,0.0,Wind,2020,-31.2532183,146.921099
Midlands Power Station,F,TAS,39441.0,0.0,0.0,0,0.0,Hydro,2020,-42.1543445,147.4038321
Kalgoorlie Power Station,F,WA,283806.0,159388.0,0.0,159388,0.56,Gas,2020,-30.749,121.466
Kambalda Power Station,F,WA,286857.0,157625.0,0.0,157625,0.55,Gas,2020,-31.1919033,121.6740952
Leinster Power Station,F,WA,314761.0,162075.0,0.0,162075,0.51,Gas,2020,-27.9160232,120.6991024
Mt Keith Power Station,F,WA,343249.0,199198.0,0.0,199198,0.58,Gas,2020,-27.281731,120.501701
South Hedland Power Station,F,WA,476771.0,242484.0,0.0,242484,0.51,Gas,2020,-20.4293262,118.5442718
Tailem Bend Solar farm,F,SA,190530.0,27.0,565.0,592,0.0,Solar,2020,-35.252887,139.4534849
Cocos Keeling Islands - Home Island Generation,F,WA,2578.0,1840.0,0.0,1840,0.71,Diesel,2020,-27.6728168,121.6283098
Cocos Keeling Islands - West Island Generation,F,WA,2441.0,1948.0,0.0,1948,0.8,Diesel,2020,-16.8562618,122.1135665
Clermont Solar Farm,F,QLD,1650.0,3.0,0.0,3,0.0,Solar,2020,-22.8284634,147.5887637
Wemen Solar Farm,F,VIC,121780.0,0.0,0.0,0,0.0,Solar,2020,-34.8025762,142.5444133
White Rock Solar Farm Pty Ltd,F,NSW,35241.0,0.0,51.0,51,0.0,Solar,2020,-29.7632925,151.5524023
Wild Cattle Hill Wind Farm,F,TAS,77039.0,113.0,63.0,176,0.0,Wind,2020,-42.0409059,146.8087322
YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,15998.0,22904.0,0.0,22904,1.43,Gas,2020,-27.6728168,121.6283098
Cathedral Rocks Wind Farm,F,SA,142348.0,47.0,189.0,236,0.0,Wind,2021,-34.8650514,135.5967417
Gunning Wind Farm,F,NSW,159867.0,48.0,246.0,294,0.0,Wind,2021,-34.6905625,149.4270092
Mt Gellibrand Wind Farm,F,VIC,282916.0,60.0,907.0,967,0.0,Wind,2021,-38.2579656,143.7995697
Waubra Wind Farm,F,VIC,649896.0,158.0,869.0,1027,0.0,Wind,2021,-37.3946388,143.6386011
Adani Rugby Run Solar Farm,F,QLD,163293.0,0.0,533.0,533,0.0,Solar,2021,-22.1440625,147.9142556
Banimboola Hydro,F,VIC,2011.0,15.0,33.0,48,0.01,Hydro,2021,-36.5335771,147.4603458
Barker Inlet Power Station,F,SA,386555.0,174233.0,2829.0,177062,0.45,Gas,2021,-34.8043219,138.5249106
Bayswater Power Station,F,NSW,14310476.0,12763444.0,19122.0,12782566,0.89,Black Coal,2021,-32.3838413,150.9522752
Bogong Power Station,F,VIC,87356.0,83.0,656.0,739,0.0,Hydro,2021,-36.8057885,147.2281158
Broken Hill Solar Plant,F,NSW,113591.0,81.0,343.0,424,0.0,Solar,2021,-31.9810692,141.3900911
Clover Hydro,F,VIC,411.0,2.0,367.0,369,0.0,Hydro,2021,-36.9847807,143.3906074
Copeton Hydro,F,NSW,9329.0,1.0,50.0,51,0.0,Hydro,2021,-29.8861564,150.8934134
Dartmouth Hydro,F,VIC,42576.0,0.0,340.0,340,0.0,Hydro,2021,-36.5324694,147.4961766
Eildon Hydro,F,VIC,111428.0,10.0,187.0,197,0.0,Hydro,2021,-37.2341601,145.9083365
Glenbawn Hydro,F,NSW,34.0,0.0,0.0,0,0.0,Hydro,2021,-32.1080329,150.985732
Hallett (Stage 1) Wind Farm,F,SA,295011.0,125.0,168.0,293,0.0,Wind,2021,-33.4113253,138.8927621
Hallett (Stage 2) Wind Farm,F,SA,225742.0,84.0,133.0,217,0.0,Wind,2021,-33.4113253,138.8927621
Hallett (Stage 4) Wind Farm,F,SA,418610.0,191.0,309.0,500,0.0,Wind,2021,-33.4113253,138.8927621
Hallett (Stage 5) Wind Farm,F,SA,129272.0,65.0,139.0,204,0.0,Wind,2021,-33.4113253,138.8927621
Hunter Valley Gas Turbines,F,NSW,0.0,0.0,6.0,6,0.0,Gas,2021,-32.1932173,151.700565
Kwinana Swift Power Station,F,WA,34511.0,20567.0,410.0,20977,0.6,Gas,2021,-32.2320792,115.7787256
Liddell Power Station,F,NSW,7307116.0,7021228.0,44618.0,7065846,0.96,Black Coal,2021,-32.4115859,150.9970294
Loy Yang Power Station and Mine,F,VIC,16397733.0,19153341.0,220357.0,19373698,1.17,Brown Coal,2021,-38.2537069,146.5756631
Macarthur Wind Farm,F,VIC,733853.0,7637.0,2411.0,10048,0.01,Wind,2021,-38.0490795,142.1915163
McKay Creek Hydro,F,VIC,107442.0,2.0,4325.0,4327,0.0,Hydro,2021,-36.8584393,147.2349767
Nyngan Solar Plant,F,NSW,233367.0,154.0,691.0,845,0.0,Solar,2021,-31.5662057,147.0707349
Oaklands Hill Wind Farm,F,VIC,175086.0,63.0,469.0,532,0.0,Wind,2021,-37.683252,142.551115
Rubicon Hydro Scheme,F,VIC,0.0,0.0,207.0,207,0.0,Hydro,2021,-37.32715779999999,145.8605406
Silverton Wind Farm,F,NSW,785121.0,81.0,335.0,416,0.0,Wind,2021,-31.8845633,141.222982
Somerton Power Station,F,VIC,100117.0,70675.0,1580.0,72255,0.71,Gas,2021,-37.6314781,144.9529872
