reportingEntity,facilityName,type,state,electricityProductionGJ,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,gridConnected,grid,primaryFuel,importantNotes,year
,Ord Hydro,F,WA,780200.0,216722.0,,,18.0,0.0,Off,Off-grid,Hydro,,2016
,Portland Wind Farms,F,VIC,1657431.0,460398.0,,,5.0,0.0,On,NEM,Wind,,2016
,The Drop Hydro,F,NSW,14184.0,3940.0,,,0.0,0.0,On,NEM,Hydro,,2016
,William Hovell Hydro,F,VIC,9951.0,2764.0,,,30.0,0.0,On,NEM,Hydro,,2016
,Yambuk Wind Farm,F,VIC,308923.0,85812.0,,,220.0,0.0,On,NEM,Wind,,2016
,Corporate Total,C,,4105736.0,1140482.0,,,756.0,,,,,,2016
,Alinta Wind Farm,F,WA,1103621.0,306561.0,,,795.0,0.0,On,SWIS,Wind,,2016
,Capital East Solar Farm,F,NSW,149.0,41.0,,,4.0,0.0,On,NEM,Solar,,2016
,Capital Wind Farm,F,NSW,1333851.0,370514.0,,,891.0,0.0,On,NEM,Wind,,2016
,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2394147.0,665041.0,,,866.0,0.0,On,NEM,Wind,,2016
,Woodlawn Wind Farm,F,NSW,545517.0,151533.0,,,357.0,0.0,On,NEM,Wind,,2016
,Corporate Total,C,,5377285.0,1493690.0,,,2913.0,,,,,,2016
,Kwinana Cogeneration Plant,F,WA,3161087.0,878080.0,,,472547.0,0.54,On,SWIS,Gas,,2016
,Corporate Total,C,,3161087.0,878080.0,,,472547.0,,,,,,2016
,Loy Yang B Power Station,F,VIC,30425411.0,8451503.0,,,9650105.0,1.14,On,NEM,Brown Coal,,2016
,Corporate Total,C,,30425411.0,8451503.0,,,9650105.0,,,,,,2016
,Albury Renewable Energy Facility,F,NSW,27524.0,7646.0,,,425.0,0.06,On,NEM,Landfill Gas,,2016
,Atlas Renewable Energy Facility,F,WA,14490.0,4025.0,,,228.0,0.06,On,SWIS,Landfill Gas,,2016
,Awaba Renewable Energy Facility,F,NSW,31788.0,8830.0,,,497.0,0.06,On,NEM,Landfill Gas,,2016
,Ballarat Renewable Energy Facility,F,VIC,24593.0,6831.0,,,392.0,0.06,On,NEM,Landfill Gas,,2016
,Bendigo Renewable Energy Facility,F,VIC,15151.0,4209.0,,,236.0,0.06,On,NEM,Solar,,2016
,Birkdale Renewable Energy Facility,F,QLD,23993.0,6665.0,,,364.0,0.05,On,NEM,Landfill Gas,,2016
,Darwin Renewable Energy Facility,F,NT,27675.0,7688.0,,,445.0,0.06,On,DKIS,Landfill Gas,,2016
,Eastern Creek 2 Renewable Energy Facility,F,NSW,226741.0,62984.0,,,3247.0,0.05,On,NEM,Landfill Gas,,2016
,Hampton Park Renewable Energy Facility,F,VIC,211479.0,58744.0,,,3081.0,0.05,On,NEM,Landfill Gas,,2016
,Ipswich Renewable Energy Facility,F,QLD,27367.0,7602.0,,,445.0,0.06,On,NEM,Landfill Gas,,2016
,Mornington Peninsula Renewable Energy Facility,F,VIC,22762.0,6323.0,,,356.0,0.06,On,NEM,Landfill Gas,,2016
,Newcastle Renewable Energy Facility,F,NSW,64609.0,17947.0,,,973.0,0.05,On,NEM,Landfill Gas,,2016
,Remount Renewable Energy Facility,F,TAS,44237.0,12288.0,,,705.0,0.06,On,NEM,Landfill Gas,,2016
,Rochedale Renewable Energy Facility,F,QLD,123969.0,34436.0,,,1768.0,0.05,On,NEM,Landfill Gas,,2016
,Shepparton Renewable Energy Facility,F,VIC,15685.0,4357.0,,,242.0,0.06,On,NEM,Landfill Gas,,2016
,South Cardup Renewable Energy Facility,F,WA,100737.0,27983.0,,,1566.0,0.06,On,SWIS,Landfill Gas,,2016
,Stapylton Renewable Energy Facility,F,QLD,51102.0,14195.0,,,841.0,0.06,On,NEM,Landfill Gas,,2016
,Suntown Renewable Energy Facility,F,QLD,99.0,28.0,,,2.0,0.07,On,NEM,Landfill Gas,,2016
,Swanbank Renewable Energy Facility,F,QLD,40332.0,11203.0,,,627.0,0.06,On,NEM,Landfill Gas,,2016
,Tweed Shire Renewable Energy Facility,F,NSW,2118.0,588.0,,,37.0,0.06,On,NEM,Landfill Gas,,2016
,Wollert Renewable Energy Facility,F,VIC,197228.0,54786.0,,,3053.0,0.06,On,NEM,Landfill Gas,,2016
,Wyndham Renewable Energy Facility,F,VIC,55106.0,15307.0,,,763.0,0.05,On,NEM,Landfill Gas,,2016
,Wyong Renewable Energy Facility,F,NSW,65920.0,18311.0,,,1004.0,0.05,On,NEM,Landfill Gas,,2016
,Corporate Total,C,,1414705.0,392974.0,,,21297.0,,,,,,2016
,Mt Mercer Wind farm Pty Ltd,F,VIC,1271657.0,353238.0,,,121.0,0.0,On,NEM,Wind,,2016
,Mt Millar Wind Farm Pty Ltd,F,SA,658516.0,182921.0,,,0.0,0.0,On,NEM,Wind,,2016
,Corporate Total,C,,1930173.0,536159.0,,,121.0,,,,,,2016
,Bald Hills Wind Farm,F,VIC,1165374.0,323715.0,,,889.0,0.0,On,NEM,Wind,,2016
,Corporate Total,C,,1165374.0,323715.0,,,889.0,,,,,,2016
,Alfred Hospital Cogeneration Plant,F,VIC,51831.0,14398.0,,,14120.0,0.94,On,NEM,Gas,,2016
,Dandenong Hospital Cogeneration Plant,F,VIC,43841.0,12178.0,,,11385.0,0.9,On,NEM,Gas,,2016
,Geelong Hospital Cogeneration Plant,F,VIC,52425.0,14563.0,,,13261.0,0.87,On,NEM,Gas,,2016
,Royal Melbourne Hospital Cogeneration Plant,F,VIC,114617.0,31838.0,,,26636.0,0.83,On,NEM,Gas,,2016
,ST. Vincent's Hospital Cogeneration Plant,F,VIC,47008.0,13058.0,,,14616.0,1.08,On,NEM,Gas,,2016
,Corporate Total,C,,309722.0,86034.0,,,80018.0,,,,,,2016
,Mortons Lane Windfarm Pty Ltd,F,VIC,220200.0,61167.0,,,41.0,0.0,On,NEM,Wind,,2016
,Corporate Total,C,,220200.0,61167.0,,,41.0,,,,,,2016
,Mumbida Wind Farm,F,WA,547031.0,151953.0,,,330.0,0.0,On,SWIS,Wind,,2016
,Corporate Total,C,,547031.0,151953.0,,,330.0,,,,,,2016
,Hazelwood Power Station,F,VIC,37172802.0,10325778.0,,,14629241.0,1.4,On,NEM,Brown Coal,,2016
,Corporate Total,C,,37172802.0,10325778.0,,,14629241.0,,,,,,2016
,New Gullen Range Wind Farm Pty Ltd,F,NSW,1679312.0,466476.0,,,437.0,0.0,On,NEM,Wind,,2016
,Corporate Total,C,,1679312.0,466476.0,,,437.0,,,,,,2016
,Kwinana Gas Fired Power Station,F,WA,6955328.0,1932036.0,,,770615.0,0.4,On,SWIS,Gas,,2016
,Corporate Total,C,,6955328.0,1932036.0,,,770615.0,,,,,,2016
,Gladstone Power Station,F,QLD,24841222.0,6900339.0,,,6635321.0,0.95,On,NEM,Black Coal,,2016
,Corporate Total,C,,24841222.0,6900339.0,,,6635321.0,,,,,,2016
,Onslow Power Station,F,WA,53587.0,14885.0,,,9371.0,0.63,Off,Off-grid,Gas,,2016
,Corporate Total,C,,53587.0,14885.0,,,9371.0,,,,,,2016
,Australand,F,NSW,4139.0,1150.0,,,733.0,0.6,On,NEM,Gas,,2016
,Ballarat Solar Park,F,VIC,1402.0,389.0,,,2.0,0.0,On,NEM,Solar,,2016
,Bendigo Solar Park,F,VIC,1833.0,509.0,,,4.0,0.0,On,NEM,Solar,,2016
,Blackmores,F,NSW,4811.0,1336.0,,,1026.0,0.73,On,NEM,Gas,,2016
,Bond,F,NSW,4035.0,1121.0,,,667.0,0.55,On,NEM,Gas,,2016
,Chifley Square,F,NSW,3005.0,835.0,,,615.0,0.69,On,NEM,Gas,,2016
,Cullerin Wind Farm,F,NSW,367841.0,102178.0,,,98.0,0.0,On,NEM,Wind,,2016
,Dandenong,F,VIC,8719.0,2422.0,,,1780.0,0.63,On,NEM,Gas,,2016
,Darling Downs Power Station,F,QLD,13228362.0,3674545.0,,,1566422.0,0.42,On,NEM,Gas,,2016
,Drapac,F,VIC,2673.0,743.0,,,504.0,0.62,On,NEM,Gas,,2016
,Eraring Power Station,F,NSW,52673634.0,14631565.0,,,12948439.0,0.88,On,NEM,Black Coal,,2016
,Exhibition Street,F,VIC,9755.0,2710.0,,,1646.0,0.55,On,NEM,Gas,,2016
,Kent Street,F,NSW,12395.0,3443.0,,,1896.0,0.51,On,NEM,Gas,,2016
,La Trobe,F,VIC,2880.0,800.0,,,498.0,0.57,On,NEM,Gas,,2016
,Ladbroke Grove Power Station,F,SA,735807.0,204391.0,,,106877.0,0.52,On,NEM,Gas,,2016
,Mirvac,F,NSW,18779.0,5216.0,,,3016.0,0.54,On,NEM,Gas,,2016
,Mortlake Power Station,F,VIC,1753502.0,487084.0,,,268634.0,0.54,On,NEM,Gas,,2016
,Mount,F,NSW,6782.0,1884.0,,,1130.0,0.56,On,NEM,Gas,,2016
,Mt Stuart Power Station,F,QLD,197763.0,54934.0,,,58225.0,0.99,On,NEM,Kerosene,,2016
,Quarantine Power Station,F,SA,486565.0,135157.0,,,88611.0,0.64,On,NEM,Gas,,2016
,Roma Power Station,F,QLD,393277.0,109244.0,,,72412.0,0.66,On,NEM,Gas,,2016
,Shoalhaven Scheme,F,NSW,568395.0,157888.0,,,168701.0,0.0,On,NEM,Hydro,,2016
,Stockland Headquarters,F,NSW,5152.0,1431.0,,,884.0,0.58,On,NEM,Gas,,2016
,University of NSW,F,NSW,8961.0,2489.0,,,1326.0,0.49,On,NEM,Gas,,2016
,Uranquinty Power Station,F,NSW,2818838.0,783011.0,,,479760.0,0.61,On,NEM,Gas,,2016
,Corporate Total,C,,73319305.0,20366474.0,,,15773906.0,,,,,,2016
,Millmerran Power Station (facility),F,QLD,23953296.0,6653693.0,,,5465276.0,0.82,On,NEM,Black Coal,,2016
,Corporate Total,C,,23953296.0,6653693.0,,,5465276.0,,,,,,2016
,Pelican Point Power Station,F,SA,1095846.0,304402.0,,,125936.0,0.4,On,NEM,Gas,,2016
,Corporate Total,C,,1095846.0,304402.0,,,125936.0,,,,,,2016
,Kwinana Swift Power Station,F,WA,49953.0,13876.0,,,9131.0,0.61,On,SWIS,Gas,,2016
,Corporate Total,C,,49953.0,13876.0,,,9131.0,,,,,,2016
,Alpurrurulam (Lake Nash),F,NT,7102.0,1973.0,,,1240.0,0.63,Off,Off-grid,Diesel,,2016
,Amanbidgi (Kildurk),F,NT,1035.0,288.0,,,263.0,0.91,Off,Off-grid,Diesel,,2016
,"Ampilatwatja (Alparra, Ammaroo)",F,NT,12014.0,3337.0,,,2390.0,0.72,Off,Off-grid,Diesel,,2016
,Amunturangu,F,NT,2673.0,743.0,,,581.0,0.78,Off,Off-grid,Diesel,,2016
,Aputula (Finke),F,NT,3704.0,1029.0,,,735.0,0.71,Off,Off-grid,Diesel,,2016
,Areyonga (Utju),F,NT,3929.0,1091.0,,,791.0,0.72,Off,Off-grid,Diesel,,2016
,Atitjere (Harts Range),F,NT,3417.0,949.0,,,708.0,0.75,Off,Off-grid,Diesel,,2016
,Borroloola Generation,F,NT,23342.0,6484.0,,,4453.0,0.69,Off,Off-grid,Diesel,,2016
,Bulla Camp,F,NT,1483.0,412.0,,,375.0,0.91,Off,Off-grid,Diesel,,2016
,Bulman,F,NT,4815.0,1338.0,,,1082.0,0.81,Off,Off-grid,Diesel,,2016
,Daly Waters Generation,F,NT,4051.0,1125.0,,,851.0,0.76,Off,Off-grid,Diesel,,2016
,Elliot Generation,F,NT,10483.0,2912.0,,,2230.0,0.77,Off,Off-grid,Diesel,,2016
,Engawala (Alcoota),F,NT,1888.0,524.0,,,426.0,0.81,Off,Off-grid,Diesel,,2016
,Epenarra,F,NT,2572.0,714.0,,,589.0,0.82,Off,Off-grid,Diesel,,2016
,Eva Valley,F,NT,1299.0,361.0,,,309.0,0.86,Off,Off-grid,Diesel,,2016
,Galiwinku (Elcho Island),F,NT,26054.0,7237.0,,,5017.0,0.69,Off,Off-grid,Diesel,,2016
,Gapuwiyak (Lake Evella),F,NT,11076.0,3077.0,,,2227.0,0.72,Off,Off-grid,Diesel,,2016
,Gunbalanya (Oenpelli),F,NT,18127.0,5035.0,,,3539.0,0.7,Off,Off-grid,Diesel,,2016
,Ikuntji (Haasts Bluff),F,NT,2796.0,777.0,,,611.0,0.79,Off,Off-grid,Diesel,,2016
,Imangara (Murray Downs),F,NT,1108.0,308.0,,,253.0,0.82,Off,Off-grid,Diesel,,2016
,Imanpa (Mount Ebenezer),F,NT,2092.0,581.0,,,483.0,0.83,Off,Off-grid,Diesel,,2016
,Kalkaringi (Wave Hill),F,NT,10524.0,2923.0,,,1787.0,0.61,Off,Off-grid,Diesel,,2016
,Kaltukatjara (Docker River),F,NT,5669.0,1575.0,,,1144.0,0.73,Off,Off-grid,Diesel,,2016
,Lajamanu (Hooker Creek),F,NT,11053.0,3070.0,,,2195.0,0.71,Off,Off-grid,Diesel,,2016
,Laramba (Napperby),F,NT,3585.0,996.0,,,702.0,0.7,Off,Off-grid,Diesel,,2016
,Maningrida,F,NT,32217.0,8949.0,,,6205.0,0.69,Off,Off-grid,Diesel,,2016
,Milikapiti (Snake Bay),F,NT,8568.0,2380.0,,,1835.0,0.77,Off,Off-grid,Diesel,,2016
,Milingimbi,F,NT,12762.0,3545.0,,,2739.0,0.77,Off,Off-grid,Diesel,,2016
,Milyakburra (Bickerton Island),F,NT,3722.0,1034.0,,,721.0,0.7,Off,Off-grid,Diesel,,2016
,Minjilang (Croker Island),F,NT,5182.0,1439.0,,,1107.0,0.77,Off,Off-grid,Diesel,,2016
,Minyerri (Hodgson Downs),F,NT,8141.0,2261.0,,,1664.0,0.74,Off,Off-grid,Diesel,,2016
